Date,Close,High,Low,Open,Volume,Acao
2025-01-06,28.29730796813965,28.37903904881637,27.343771707364077,27.434585501151247,34081630,ITUB4.SA
2025-01-07,28.60607147216797,28.932999614644192,28.36995903133982,28.44260930626096,27790620,ITUB4.SA
2025-01-08,28.142927169799805,28.524340157370123,28.0248690450142,28.351797184833167,21148710,ITUB4.SA
2025-01-09,28.215578079223633,28.306389971515436,28.079358335454796,28.161089419583647,11131780,ITUB4.SA
2025-01-10,27.82508087158203,28.27914411925835,27.74334788652223,28.20649384720366,21217130,ITUB4.SA
2025-01-13,28.024869918823242,28.270065078667056,27.81599989727736,27.81599989727736,17025030,ITUB4.SA
2025-01-14,28.043031692504883,28.106599251565257,27.625291675453994,28.088437636214017,22260700,ITUB4.SA
2025-01-15,29.259925842285156,29.323495309153277,28.215577664300245,28.30638955525662,39134260,ITUB4.SA
2025-01-16,29.169113159179688,29.41430640130182,28.92391610639546,29.196355582528113,24043910,ITUB4.SA
2025-01-17,29.37798309326172,29.577772308904255,29.141870644227268,29.305332815815554,22939620,ITUB4.SA
2025-01-20,29.659503936767578,29.87745477308943,29.241763881151766,29.241763881151766,10157840,ITUB4.SA
2025-01-21,29.723072052001953,29.877453411025808,29.54144636334709,29.659502584639974,15454780,ITUB4.SA
2025-01-22,29.61409568786621,29.931941109138613,29.52328189378936,29.83204650725339,23141690,ITUB4.SA
2025-01-23,29.550527572631836,29.850211391979272,29.359821073287936,29.704908933751607,22246400,ITUB4.SA
2025-01-24,29.477876663208008,29.60501369159689,29.341656921459766,29.45063233379214,9620600,ITUB4.SA
2025-01-27,30.186216354370117,30.2497858181941,29.34165552013129,29.47787525537381,22250470,ITUB4.SA
2025-01-28,30.240703582763672,30.37692332015708,29.941021684763008,30.186216831004934,15771360,ITUB4.SA
2025-01-29,30.16805648803711,30.46773839867855,30.14989296646402,30.36784379335436,13258190,ITUB4.SA
2025-01-30,30.903640747070312,31.039860493271323,30.177136069108645,30.177136069108645,28844530,ITUB4.SA
2025-01-31,30.7038516998291,31.07618580183664,30.7038516998291,31.012616332551065,19837840,ITUB4.SA
2025-02-03,30.4041690826416,30.685689378443595,30.186218254665437,30.585794772621735,24929520,ITUB4.SA
2025-02-04,30.51314353942871,30.77650030530559,30.168055691957466,30.331517855146192,22480260,ITUB4.SA
2025-02-05,30.976289749145508,31.248729230332128,30.649363514920214,30.712932981241238,44027830,ITUB4.SA
2025-02-06,31.030778884887695,31.230566189544437,29.922859327194633,30.240704758358344,42761730,ITUB4.SA
2025-02-07,30.80374526977539,31.303216388189384,30.60395606027735,31.13975422162836,38916130,ITUB4.SA
2025-02-10,31.139753341674805,31.366784968963437,30.885475480287784,30.930883330010357,41443710,ITUB4.SA
2025-02-11,31.4666805267334,31.69371216091843,31.239646987217256,31.239646987217256,34478070,ITUB4.SA
2025-02-12,30.59487533569336,31.430355408240107,30.44957478487325,31.239647006290376,33312180,ITUB4.SA
2025-02-13,30.758338928222656,30.78558135207813,30.467737831115613,30.613038379669135,14727020,ITUB4.SA
2025-02-14,31.57565689086914,31.693713115561582,30.921802487552053,30.967210340021673,32569020,ITUB4.SA
2025-02-17,31.639225006103516,32.056963131496836,31.639225006103516,31.675548237994935,19642370,ITUB4.SA
2025-02-18,30.149892807006836,30.286110644094528,29.84112818454629,30.249787411802696,33658570,ITUB4.SA
2025-02-19,29.868371963500977,30.040916840362016,29.74123303149882,30.013672511314258,24754290,ITUB4.SA
2025-02-20,29.786638259887695,30.00459098169619,29.65042042858755,29.868371245065017,17423670,ITUB4.SA
2025-02-21,29.69582748413086,29.79572208842239,29.550526934372673,29.759396950982843,33361460,ITUB4.SA
2025-02-24,29.532365798950195,29.941023125463122,29.350740108796547,29.850211233051862,28174190,ITUB4.SA
2025-02-25,29.832048416137695,30.095405196749372,29.6322591995832,29.76847894674934,28803280,ITUB4.SA
2025-02-26,29.759397506713867,30.131729696089433,29.741233984989357,30.104485366168234,23773750,ITUB4.SA
2025-02-27,29.732152938842773,30.07724270086648,29.732152938842773,29.941022957681803,22801350,ITUB4.SA
2025-02-28,29.00564956665039,29.88653366392968,29.00564956665039,29.732152307773738,38851120,ITUB4.SA
2025-03-05,29.42338752746582,29.577770788099347,29.060136158912353,29.43247024067796,28547750,ITUB4.SA
2025-03-06,29.477876663208008,29.723071817288623,29.250845030515006,29.42338800437627,20467590,ITUB4.SA
2025-03-07,29.60501480102539,29.895617816799646,29.287169360145477,29.405227490261357,22710490,ITUB4.SA
2025-03-10,29.868371963500977,29.868371963500977,29.296250580153412,29.468795457014455,30448440,ITUB4.SA
2025-03-11,29.60501480102539,29.922860241905305,29.43247182069819,29.922860241905305,20393450,ITUB4.SA
2025-03-12,29.69582748413086,29.78663937506418,29.43247071402692,29.713991005516185,19709470,ITUB4.SA
2025-03-13,30.177135467529297,30.267949264963324,29.6413411123937,29.69582786658922,31729170,ITUB4.SA
2025-03-14,31.157915115356445,31.375865935938606,30.267948311980437,30.331517777649665,34804110,ITUB4.SA
2025-03-17,32.093292236328125,32.1931849411107,31.103428849077854,31.139755893965788,29819240,ITUB4.SA
2025-03-18,32.265830993652344,32.55552513450153,32.11599195610623,32.27582254921924,29878800,ITUB4.SA
2025-03-19,32.34574890136719,32.57550514581436,32.2058976056743,32.46562089615223,24673900,ITUB4.SA
2025-03-20,32.04607009887695,32.51557037816228,31.816311926946053,32.29580566831086,31200500,ITUB4.SA
2025-03-21,32.11599349975586,32.265832544503965,31.946171342913477,32.07603489689152,47612800,ITUB4.SA
2025-03-24,32.14596176147461,32.285813066123126,31.906215851220956,32.0460690612006,31882100,ITUB4.SA
2025-03-25,32.40568542480469,32.915148109524274,32.265834118618855,32.265834118618855,19003900,ITUB4.SA
2025-03-26,32.05605697631836,32.56551584746693,31.926193416746262,32.51556949706606,31903000,ITUB4.SA
2025-03-27,32.09601593017578,32.1659415836304,31.92619376417005,32.115995232686004,28518400,ITUB4.SA
2025-03-28,31.65648078918457,32.10600366350122,31.436712272320683,31.94617305414448,22271700,ITUB4.SA
2025-03-31,31.376773834228516,31.566573382603863,31.05711264033173,31.566573382603863,25378000,ITUB4.SA
2025-04-01,31.384422302246094,31.654288814704717,31.154536861145374,31.37442703440662,12377800,ITUB4.SA
2025-04-02,31.39441680908203,31.60431361581829,31.164531373553757,31.354437645095636,11794000,ITUB4.SA
2025-04-03,31.954139709472656,32.184027060466406,31.07457709666995,31.13454679821498,31919100,ITUB4.SA
2025-04-04,31.12455177307129,31.724254512408045,30.89466632668631,31.564334036105237,31636200,ITUB4.SA
2025-04-07,31.18452262878418,31.604314345547127,30.524850203357037,30.884670313152128,32292300,ITUB4.SA
2025-04-08,31.194515228271484,31.75423877455222,30.974625060634143,31.52435333933104,36022000,ITUB4.SA
2025-04-09,31.76423454284668,32.33394955288714,30.804709810098927,30.984620816639282,36802300,ITUB4.SA
2025-04-10,31.63429832458496,32.02410614527628,31.114555834598143,31.64429359243883,35288600,ITUB4.SA
2025-04-11,31.794218063354492,32.114060908086365,31.42440269331189,31.744243631641396,27525100,ITUB4.SA
2025-04-14,32.31396484375,32.50386922346264,31.95414090184563,32.14404718796078,26240000,ITUB4.SA
2025-04-15,32.723758697509766,32.773733128931525,32.184025687423414,32.27398118910447,24967200,ITUB4.SA
2025-04-16,32.67378234863281,32.903667796751954,32.483877973092206,32.58382684173359,31486700,ITUB4.SA
2025-04-17,32.7337532043457,32.81371534766295,32.34394728768624,32.553842194686744,19905200,ITUB4.SA
2025-04-22,33.373435974121094,33.52336309036693,32.60381748214872,32.68377962756115,20994900,ITUB4.SA
2025-04-23,34.073089599609375,34.15304793246173,33.533356554837376,33.67328649693272,27257100,ITUB4.SA
2025-04-24,34.73276138305664,34.792732991147936,34.0530984092415,34.13306055336323,26895100,ITUB4.SA
2025-04-25,34.60282516479492,34.95265382975498,34.482885760171015,34.732761743940365,31763200,ITUB4.SA
2025-04-28,34.9726448059082,35.05260313906162,34.4529022955936,34.592832238215806,15208100,ITUB4.SA
2025-04-29,35.25250244140625,35.40242573630295,34.83270882752507,34.982635935226504,24481400,ITUB4.SA
2025-04-30,35.56235122680664,35.66230009346845,35.01262102175209,35.032611557645424,31480200,ITUB4.SA
2025-05-02,35.470001220703125,35.68000030517578,34.75,35.41999816894531,38043100,ITUB4.SA
2025-05-05,34.84000015258789,35.38999938964844,34.75,35.25,27611800,ITUB4.SA
2025-05-06,34.65999984741211,34.880001068115234,34.41999816894531,34.81999969482422,17255400,ITUB4.SA
2025-05-07,35.040000915527344,35.13999938964844,34.72999954223633,34.91999816894531,13397900,ITUB4.SA
2025-05-08,35.31999969482422,36.0,35.13999938964844,35.599998474121094,33186100,ITUB4.SA
2025-05-09,37.22999954223633,37.25,35.790000915527344,36.400001525878906,58004600,ITUB4.SA
2025-05-12,36.47999954223633,37.439998626708984,36.25,37.439998626708984,26894900,ITUB4.SA
